   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
    0.70653E-01    0.48005E-01    0.34962E-01    0.43466E-01    0.11922E+00    0.18815E+00
    0.28365E+00    0.33591E+00    0.38260E+00    0.42037E+00    0.48045E+00    0.52660E+00
    0.59436E+00    0.69489E+00    0.83339E+00    0.95502E+00    0.94622E+00    0.90809E+00
    0.88428E+00    0.86410E+00    0.80860E+00    0.77241E+00    0.73911E+00    0.69218E+00
    0.60229E+00    0.59872E+00    0.63917E+00    0.63859E+00    0.62998E+00    0.62476E+00
    0.62061E+00    0.59397E+00    0.56144E+00    0.53787E+00    0.50184E+00    0.47737E+00
    0.45624E+00    0.42257E+00    0.40550E+00    0.38981E+00   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35    0.60022E+00    0.80259E+00    0.11220E+01    0.15316E+01
    0.17001E+01    0.17388E+01    0.16739E+01    0.16667E+01    0.16619E+01    0.16107E+01
    0.16236E+01    0.14947E+01    0.12465E+01    0.11031E+01    0.10063E+01    0.96447E+00
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.65038E-01
   -0.86711E-01   -0.60706E-01   -0.25348E-01    0.28388E-01    0.12070E+00    0.20811E+00
    0.28228E+00    0.34001E+00    0.38876E+00    0.43833E+00    0.51158E+00    0.62168E+00
    0.76931E+00    0.93997E+00    0.11131E+01    0.12565E+01    0.14205E+01    0.13818E+01
    0.12529E+01    0.11021E+01    0.98966E+00    0.93200E+00    0.94976E+00    0.97934E+00
    0.99437E+00    0.10005E+01    0.10281E+01    0.10525E+01    0.10876E+01    0.10923E+01
    0.11026E+01    0.10574E+01    0.93379E+00    0.91469E+00    0.84581E+00    0.76270E+00
    0.73709E+00    0.61708E+00    0.50769E+00    0.50144E+00    0.48174E+00   -0.10000E+35
   -0.10000E+35   -0.10000E+35    0.89143E+00    0.12768E+01    0.18129E+01    0.21742E+01
    0.22943E+01    0.22963E+01    0.23039E+01    0.22895E+01    0.21758E+01    0.20241E+01
    0.19083E+01    0.17674E+01    0.16439E+01    0.17158E+01    0.18893E+01    0.20996E+01
    0.22695E+01    0.22455E+01    0.21171E+01    0.19560E+01    0.17508E+01    0.14930E+01
    0.11417E+01   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
    0.12513E+00    0.11373E+00   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
    0.43504E-01    0.58632E-01    0.52357E-01    0.53490E-01    0.50967E-01    0.62830E-01
    0.31218E-01    0.44719E-01    0.10590E+00    0.18253E+00    0.16616E+00    0.23082E+00
    0.38510E+00    0.52657E+00    0.58505E+00    0.62602E+00    0.69672E+00    0.78197E+00
    0.86172E+00    0.96768E+00    0.11057E+01    0.12294E+01    0.12964E+01    0.13351E+01
    0.12682E+01    0.11673E+01    0.10426E+01    0.93761E+00    0.89179E+00    0.87784E+00
    0.86150E+00    0.83370E+00    0.80593E+00    0.78657E+00    0.79095E+00    0.82627E+00
    0.91305E+00    0.99651E+00    0.10193E+01    0.11059E+01    0.12073E+01    0.12639E+01
    0.13733E+01    0.13873E+01    0.11449E+01    0.76163E+00    0.52360E+00    0.64096E+00
    0.71482E+00   -0.10000E+35    0.12641E+01    0.13600E+01    0.18524E+01    0.22308E+01
    0.23531E+01    0.24154E+01    0.24995E+01    0.25224E+01    0.24858E+01    0.24287E+01
    0.23890E+01    0.23761E+01    0.23555E+01    0.23425E+01    0.23209E+01    0.22996E+01
    0.22621E+01    0.21803E+01    0.20823E+01    0.19809E+01    0.18536E+01    0.17141E+01
    0.16196E+01    0.14316E+01    0.12198E+01    0.10642E+01    0.10663E+01    0.13225E+01
    0.16330E+01    0.18473E+01    0.20046E+01    0.20487E+01    0.19694E+01    0.19344E+01
    0.19179E+01   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35
   -0.10000E+35   -0.10000E+35   -0.10000E+35   -0.10000E+35    0.24691E-01    0.11059E+00
    0.22022E+00    0.24399E+00    0.16858E+00    0.17877E+00    0.16107E+00    0.10474E+00
    0.76760E-01    0.80609E-01    0.93731E-01    0.10108E+00    0.11120E+00    0.10938E+00
    0.11038E+00    0.12776E+00    0.16073E+00    0.18433E+00    0.17424E+00    0.15741E+00
    0.14380E+00    0.14201E+00    0.14204E+00    0.13100E+00    0.10045E+00    0.52812E-01
   -0.26357E-01   -0.10800E+00   -0.14056E+00   -0.90828E-01   -0.20826E-02    0.87854E-01
    0.24484E+00    0.39492E+00    0.71620E+00    0.10297E+01    0.94713E+00    0.71112E+00
    0.79103E+00    0.94340E+00    0.97391E+00    0.91814E+00    0.86588E+00    0.83351E+00
    0.82603E+00    0.88780E+00    0.10151E+01    0.11339E+01    0.12400E+01    0.13259E+01
    0.13678E+01    0.12777E+01    0.11443E+01    0.99927E+00    0.91445E+00    0.85827E+00
    0.79846E+00    0.73272E+00    0.66992E+00    0.61259E+00    0.57051E+00    0.54966E+00
    0.55306E+00    0.55947E+00    0.55632E+00    0.59083E+00    0.65739E+00    0.75960E+00
    0.92400E+00    0.11566E+01    0.13410E+01    0.13100E+01    0.10254E+01    0.71109E+00
    0.67121E+00    0.68125E+00   -0.10000E+35    0.13462E+01    0.18775E+01    0.21633E+01
    0.22760E+01    0.23388E+01    0.24334E+01    0.24688E+01    0.24435E+01    0.23771E+01
    0.23265E+01    0.23044E+01    0.22795E+01    0.22102E+01    0.21227E+01    0.20292E+01
    0.19262E+01    0.18258E+01    0.17211E+01    0.16355E+01    0.15747E+01    0.15491E+01
    0.15226E+01    0.14720E+01    0.13743E+01    0.12716E+01    0.12373E+01    0.13613E+01
    0.15196E+01    0.16452E+01    0.17789E+01    0.18670E+01    0.18771E+01    0.18701E+01
    0.18471E+01    0.15812E+01    0.14135E+01    0.13125E+01    0.12311E+01    0.11539E+01
    0.10342E+01    0.72919E+00    0.40866E+00    0.12492E+00   -0.14077E-01    0.82979E-01
    0.40005E+00    0.56381E+00    0.67473E+00    0.52007E+00    0.33766E+00    0.16176E+00
    0.76499E-01    0.62759E-01    0.86917E-01    0.12036E+00    0.16280E+00    0.13750E+00
    0.88711E-01    0.11078E+00    0.21826E+00    0.35396E+00    0.37313E+00    0.33702E+00
    0.29501E+00    0.26904E+00    0.28282E+00    0.28138E+00    0.24902E+00    0.11543E+00
   -0.14404E+00   -0.49270E+00   -0.79966E+00   -0.83863E+00   -0.59811E+00   -0.30104E+00
   -0.34648E-02    0.19865E+00    0.50042E+00    0.72392E+00    0.89666E+00    0.89659E+00
    0.94662E+00    0.10223E+01    0.10557E+01    0.10314E+01    0.99208E+00    0.94724E+00
    0.89596E+00    0.86312E+00    0.91881E+00    0.98832E+00    0.10945E+01    0.12249E+01
    0.12979E+01    0.12361E+01    0.10879E+01    0.81529E+00    0.68720E+00    0.59839E+00
    0.51657E+00    0.43524E+00    0.36369E+00    0.30543E+00    0.25806E+00    0.22184E+00
    0.18642E+00    0.14631E+00    0.11139E+00    0.11593E+00    0.14727E+00    0.21810E+00
    0.31307E+00    0.42103E+00    0.54750E+00    0.63771E+00    0.76362E+00    0.79882E+00
    0.83942E+00    0.79066E+00    0.78040E+00    0.11584E+01    0.17914E+01    0.20847E+01
    0.22542E+01    0.23416E+01    0.24261E+01    0.24628E+01    0.24352E+01    0.23603E+01
    0.22911E+01    0.22297E+01    0.21909E+01    0.21319E+01    0.20428E+01    0.19271E+01
    0.18053E+01    0.16933E+01    0.15831E+01    0.14778E+01    0.13888E+01    0.13264E+01
    0.12868E+01    0.12568E+01    0.12381E+01    0.12072E+01    0.11611E+01    0.11534E+01
    0.11379E+01    0.11048E+01    0.10877E+01    0.10986E+01    0.11238E+01    0.11574E+01
    0.11710E+01    0.11952E+01    0.11718E+01    0.11549E+01    0.11632E+01    0.11563E+01
    0.10931E+01    0.90116E+00    0.67597E+00    0.48222E+00    0.35731E+00    0.33521E+00
    0.51127E+00    0.65633E+00    0.99938E+00    0.11849E+01    0.71031E+00    0.47528E+00
    0.25588E+00    0.10278E+00    0.48908E-01    0.77528E-01    0.15702E+00    0.18874E+00
    0.15814E+00    0.13300E+00    0.19004E+00    0.33344E+00    0.45093E+00    0.50933E+00
    0.53152E+00    0.52756E+00    0.56070E+00    0.62298E+00    0.60584E+00    0.28084E+00
   -0.22170E+00   -0.64964E+00   -0.75480E+00   -0.54482E+00   -0.16711E+00    0.96932E-01
    0.28707E+00    0.40854E+00    0.58886E+00    0.71868E+00    0.85738E+00    0.95470E+00
    0.10133E+01    0.10486E+01    0.10326E+01    0.99387E+00    0.92568E+00    0.88022E+00
    0.84701E+00    0.84547E+00    0.86771E+00    0.83394E+00    0.82664E+00    0.90193E+00
    0.11155E+01    0.11642E+01    0.10282E+01    0.67167E+00    0.54303E+00    0.40214E+00
    0.31018E+00    0.25547E+00    0.24171E+00    0.21525E+00    0.16857E+00    0.11781E+00
    0.60796E-01    0.15988E-02   -0.54449E-01   -0.65717E-01   -0.43189E-01    0.20475E-01
    0.10833E+00    0.17627E+00    0.22511E+00    0.27842E+00    0.32494E+00    0.31802E+00
    0.16370E+00    0.37776E+00    0.63643E+00    0.73456E+00    0.12173E+01    0.17387E+01
    0.20139E+01    0.21469E+01    0.23053E+01    0.23783E+01    0.23607E+01    0.23076E+01
    0.22492E+01    0.21805E+01    0.21298E+01    0.20790E+01    0.20060E+01    0.18987E+01
    0.17919E+01    0.17182E+01    0.16433E+01    0.15486E+01    0.14441E+01    0.13524E+01
    0.12759E+01    0.12287E+01    0.12037E+01    0.11676E+01    0.11256E+01    0.11074E+01
    0.10919E+01    0.10563E+01    0.10125E+01    0.98739E+00    0.97651E+00    0.96037E+00
    0.92469E+00    0.89442E+00    0.85486E+00    0.80747E+00    0.76032E+00    0.71966E+00
    0.65065E+00    0.54173E+00    0.45669E+00    0.41301E+00    0.42326E+00    0.46157E+00
    0.62439E+00    0.77426E+00    0.10671E+01    0.11731E+01    0.10439E+01    0.99811E+00
    0.73738E+00    0.42368E+00    0.28432E+00    0.28746E+00    0.36726E+00    0.42937E+00
    0.46015E+00    0.47389E+00    0.50938E+00    0.54703E+00    0.57540E+00    0.59147E+00
    0.59692E+00    0.58711E+00    0.57680E+00    0.59039E+00    0.60419E+00    0.30560E+00
    0.10238E+00    0.63975E-01    0.16843E+00    0.22807E+00    0.39806E+00    0.39425E+00
    0.47507E+00    0.53770E+00    0.64692E+00    0.74809E+00    0.83108E+00    0.88472E+00
    0.89511E+00    0.89681E+00    0.86266E+00    0.80293E+00    0.70186E+00    0.61139E+00
    0.58461E+00    0.63831E+00    0.71807E+00    0.72501E+00    0.69744E+00    0.65719E+00
    0.82097E+00    0.85109E+00    0.84852E+00    0.62358E+00    0.55280E+00    0.45350E+00
    0.38227E+00    0.32672E+00    0.35481E+00    0.33231E+00    0.26023E+00    0.18099E+00
    0.11210E+00    0.58831E-01   -0.80382E-02   -0.30103E-01   -0.32753E-01    0.22122E-01
    0.10654E+00    0.19478E+00    0.23671E+00    0.30875E+00    0.32606E+00    0.26239E+00
    0.19749E+00    0.23729E+00    0.49220E+00    0.45883E+00    0.48978E+00    0.97878E+00
    0.15361E+01    0.19257E+01    0.21789E+01    0.22205E+01    0.21994E+01    0.21352E+01
    0.20753E+01    0.20287E+01    0.19732E+01    0.19156E+01    0.18752E+01    0.18351E+01
    0.18025E+01    0.17953E+01    0.17718E+01    0.17138E+01    0.16129E+01    0.14978E+01
    0.13924E+01    0.13391E+01    0.13099E+01    0.12251E+01    0.11259E+01    0.10772E+01
    0.10495E+01    0.10100E+01    0.96117E+00    0.92255E+00    0.89183E+00    0.85358E+00
    0.82279E+00    0.80043E+00    0.77441E+00    0.74250E+00    0.70517E+00    0.66930E+00
    0.61235E+00    0.52492E+00    0.47548E+00    0.47330E+00    0.50790E+00    0.55934E+00
    0.66102E+00    0.87628E+00    0.10970E+01    0.11667E+01    0.12130E+01    0.11713E+01
    0.10220E+01    0.80399E+00    0.65403E+00    0.61264E+00    0.63757E+00    0.66420E+00
    0.66370E+00    0.66078E+00    0.64731E+00    0.63887E+00    0.62157E+00    0.60885E+00
    0.60319E+00    0.57397E+00    0.55683E+00    0.50543E+00    0.52394E+00    0.42803E+00
    0.37084E+00    0.43265E+00    0.43180E+00    0.44754E+00    0.42722E+00    0.40949E+00
    0.45406E+00    0.48754E+00    0.58713E+00    0.70413E+00    0.75262E+00    0.77021E+00
    0.74243E+00    0.72867E+00    0.70780E+00    0.63993E+00    0.54106E+00    0.35567E+00
    0.30813E+00    0.29080E+00    0.39420E+00    0.39172E+00    0.37722E+00    0.35525E+00
    0.40755E+00    0.32241E+00    0.40263E+00    0.42208E+00    0.43283E+00    0.41122E+00
    0.40439E+00    0.38692E+00    0.42743E+00    0.40483E+00    0.32741E+00    0.23912E+00
    0.17518E+00    0.12555E+00    0.60021E-01    0.28215E-01    0.16478E-01    0.62480E-01
    0.13636E+00    0.20146E+00    0.24899E+00    0.28462E+00    0.29763E+00    0.29483E+00
    0.31667E+00    0.36168E+00    0.40427E+00    0.41772E+00    0.33760E+00    0.48017E+00
    0.83278E+00    0.12707E+01    0.18095E+01    0.19639E+01    0.18843E+01    0.17473E+01
    0.16124E+01    0.16189E+01    0.16625E+01    0.16677E+01    0.16631E+01    0.16633E+01
    0.17009E+01    0.17469E+01    0.17823E+01    0.17637E+01    0.16999E+01    0.16145E+01
    0.15174E+01    0.14767E+01    0.14178E+01    0.12629E+01    0.11057E+01    0.10316E+01
    0.99090E+00    0.94401E+00    0.88934E+00    0.84574E+00    0.80743E+00    0.75997E+00
    0.73292E+00    0.71653E+00    0.69218E+00    0.66120E+00    0.62806E+00    0.59389E+00
    0.52537E+00    0.46021E+00    0.44413E+00    0.48266E+00    0.52501E+00    0.57079E+00
    0.63772E+00    0.87477E+00    0.10212E+01    0.10208E+01    0.10106E+01    0.95864E+00
    0.90409E+00    0.83447E+00    0.74335E+00    0.69268E+00    0.66261E+00    0.64461E+00
    0.60724E+00    0.59215E+00    0.55813E+00    0.55689E+00    0.52756E+00    0.52181E+00
    0.50714E+00    0.50024E+00    0.48114E+00    0.45129E+00    0.46153E+00    0.46042E+00
    0.50554E+00    0.53361E+00    0.50608E+00    0.48166E+00    0.45208E+00    0.48174E+00
    0.49027E+00    0.48967E+00    0.53300E+00    0.63877E+00    0.70141E+00    0.70175E+00
    0.66399E+00    0.64096E+00    0.63866E+00    0.58303E+00    0.48020E+00    0.34585E+00
    0.13089E+00    0.89636E-01    0.14175E+00    0.16727E+00    0.21478E+00    0.28017E+00
    0.31055E+00    0.36784E+00    0.48177E+00    0.40096E+00    0.40619E+00    0.41472E+00
    0.42656E+00    0.44654E+00    0.44857E+00    0.39883E+00    0.32566E+00    0.24252E+00
    0.19354E+00    0.15033E+00    0.10078E+00    0.72131E-01    0.74043E-01    0.11849E+00
    0.18585E+00    0.24867E+00    0.28281E+00    0.27498E+00    0.29822E+00    0.29480E+00
   -0.10000E+35    0.31706E+00    0.33839E+00    0.34995E+00    0.35005E+00    0.35720E+00
    0.49571E+00    0.92061E+00    0.15155E+01    0.17281E+01    0.16387E+01    0.15252E+01
    0.12814E+01    0.12153E+01    0.12820E+01    0.13393E+01    0.13717E+01    0.14381E+01
    0.15391E+01    0.16604E+01    0.17322E+01    0.16980E+01    0.16260E+01    0.15449E+01
    0.14833E+01    0.14482E+01    0.13322E+01    0.11727E+01    0.10266E+01    0.95837E+00
    0.92362E+00    0.87252E+00    0.80419E+00    0.76342E+00    0.73063E+00    0.68468E+00
    0.66270E+00    0.65585E+00    0.63817E+00    0.60830E+00    0.58057E+00    0.53893E+00
    0.46832E+00    0.41166E+00    0.43576E+00    0.50091E+00    0.50353E+00    0.52484E+00
    0.65549E+00    0.83201E+00    0.91366E+00    0.86431E+00    0.84094E+00    0.76969E+00
    0.73349E+00    0.69552E+00    0.64182E+00    0.59476E+00    0.55424E+00    0.52500E+00
    0.49345E+00    0.48793E+00    0.47479E+00    0.49560E+00    0.47656E+00    0.46414E+00
    0.45524E+00    0.44046E+00    0.42688E+00    0.42183E+00    0.42680E+00    0.44302E+00
    0.46534E+00    0.44212E+00    0.45141E+00    0.43478E+00    0.47275E+00    0.47841E+00
    0.46814E+00    0.46898E+00    0.48318E+00    0.55311E+00    0.62895E+00    0.65936E+00
    0.62679E+00    0.59714E+00    0.60182E+00    0.56183E+00    0.49254E+00    0.32303E+00
    0.18951E+00    0.90214E-01    0.77295E-01    0.13456E+00    0.19110E+00    0.24285E+00
    0.24510E+00    0.28476E+00    0.21557E+00    0.23400E+00    0.27312E+00    0.33883E+00
    0.38065E+00    0.42203E+00    0.40118E+00    0.34475E+00    0.26058E+00    0.19965E+00
    0.17652E+00    0.15344E+00    0.13050E+00    0.12120E+00    0.14382E+00    0.19420E+00
    0.25321E+00    0.29209E+00    0.26489E+00    0.24436E+00    0.25941E+00   -0.10000E+35
    0.21244E+00    0.20717E+00    0.28987E+00    0.30349E+00    0.33516E+00    0.35557E+00
    0.39155E+00    0.70266E+00    0.13460E+01    0.14744E+01    0.14096E+01    0.13581E+01
    0.11508E+01    0.10315E+01    0.10344E+01    0.10957E+01    0.11543E+01    0.12881E+01
    0.14508E+01    0.16084E+01    0.16353E+01    0.15670E+01    0.14699E+01    0.13925E+01
    0.13476E+01    0.12811E+01    0.11857E+01    0.10729E+01    0.96252E+00    0.89834E+00
    0.85661E+00    0.79761E+00    0.71060E+00    0.67224E+00    0.65182E+00    0.61821E+00
    0.60016E+00    0.59571E+00    0.57849E+00    0.55631E+00    0.53583E+00    0.48518E+00
    0.41086E+00    0.36491E+00    0.42829E+00    0.51809E+00    0.52083E+00    0.54379E+00
    0.57371E+00    0.64121E+00    0.66532E+00    0.61980E+00    0.63755E+00    0.59373E+00
    0.56240E+00    0.52719E+00    0.49357E+00    0.46786E+00    0.44370E+00    0.43064E+00
    0.41612E+00    0.43016E+00    0.42952E+00    0.45990E+00    0.44639E+00    0.44504E+00
    0.41775E+00    0.43147E+00    0.40466E+00    0.41267E+00    0.42153E+00    0.44547E+00
    0.44144E+00    0.47427E+00    0.48687E+00    0.49109E+00    0.48486E+00    0.46665E+00
    0.43686E+00    0.43448E+00    0.45793E+00    0.51075E+00    0.56061E+00    0.60034E+00
    0.58973E+00    0.55717E+00    0.55170E+00    0.53602E+00    0.48135E+00    0.40064E+00
    0.23215E+00    0.11890E+00    0.69801E-01    0.93419E-01    0.15422E+00    0.19138E+00
    0.21047E+00    0.22020E+00    0.23412E+00    0.28855E+00    0.30973E+00    0.33034E+00
    0.34923E+00    0.37207E+00    0.34833E+00    0.30371E+00    0.20326E+00    0.17793E+00
    0.17205E+00    0.16898E+00    0.16673E+00    0.17488E+00    0.20842E+00    0.25536E+00
    0.28722E+00    0.26811E+00    0.21657E+00    0.23670E+00   -0.10000E+35   -0.10000E+35
    0.21224E+00    0.17969E+00    0.27053E+00   -0.10000E+35    0.32020E+00    0.34892E+00
    0.41970E+00    0.76990E+00    0.12331E+01    0.12178E+01    0.11395E+01    0.11146E+01
    0.99350E+00    0.87673E+00    0.86697E+00    0.91541E+00    0.98941E+00    0.11407E+01
    0.13260E+01    0.14936E+01    0.15295E+01    0.14779E+01    0.13951E+01    0.13102E+01
    0.12427E+01    0.11581E+01    0.10709E+01    0.99054E+00    0.91085E+00    0.85299E+00
    0.78489E+00    0.72073E+00    0.61944E+00    0.58709E+00    0.58107E+00    0.56297E+00
    0.54950E+00    0.54359E+00    0.52810E+00    0.51829E+00    0.50160E+00    0.44403E+00
    0.37301E+00    0.34710E+00    0.45786E+00    0.53104E+00    0.54074E+00    0.52505E+00
    0.49560E+00    0.49186E+00    0.44475E+00    0.49397E+00    0.52989E+00    0.51313E+00
    0.47342E+00    0.43466E+00    0.41098E+00    0.40350E+00    0.40009E+00    0.40216E+00
    0.39879E+00    0.41225E+00    0.41204E+00    0.44069E+00    0.43794E+00    0.43349E+00
    0.43238E+00    0.41653E+00    0.42145E+00    0.42303E+00    0.44582E+00    0.45557E+00
    0.46531E+00    0.46922E+00    0.46039E+00    0.46104E+00    0.45244E+00    0.42460E+00
    0.38347E+00    0.40600E+00    0.42509E+00    0.47401E+00    0.52027E+00    0.55930E+00
    0.54957E+00    0.51586E+00    0.49110E+00    0.48328E+00    0.43992E+00    0.36835E+00
    0.22161E+00    0.15024E+00    0.15452E-01    0.42741E-01    0.10051E+00    0.14361E+00
    0.16303E+00    0.17235E+00    0.18512E+00    0.20202E+00    0.23578E+00    0.26866E+00
    0.29444E+00    0.30914E+00    0.29604E+00    0.24825E+00    0.18205E+00    0.17260E+00
    0.18255E+00    0.19276E+00    0.20106E+00    0.21740E+00    0.25012E+00    0.28084E+00
    0.27435E+00    0.23291E+00    0.20058E+00    0.20448E+00   -0.10000E+35   -0.10000E+35
    0.24417E+00    0.21222E+00    0.24966E+00    0.26239E+00    0.32469E+00    0.37430E+00
    0.55018E+00    0.80882E+00    0.10509E+01    0.10012E+01    0.90492E+00    0.87851E+00
    0.81851E+00    0.74528E+00    0.75760E+00    0.78743E+00    0.86131E+00    0.99536E+00
    0.11938E+01    0.13583E+01    0.13460E+01    0.13065E+01    0.12299E+01    0.11546E+01
    0.11034E+01    0.10233E+01    0.94281E+00    0.89081E+00    0.83405E+00    0.79010E+00
